8,Sant Martí de Tous,DAVID,ALQUEZAR,CLARAMUNT,13-06-2015,ERC-AM
8,Sant Martí Sarroca,JOSE,OLIVELLA,ALMIRALL,30-04-2018,CiU
8,Sant Martí Sesgueioles,ROSA,NARBONA,AGUSTIN,30-05-2016,SMA-AM
8,Sant Mateu de Bages,JOAN,ULLE,CASTELLÀ,15-01-2016,CiU
8,Premià de Dalt,JOSEP,TRIADO,BERGES,13-06-2015,CiU
8,Sant Pere de Ribes,ABIGAIL,GARRIDO,TINTA,13-06-2015,PSC-CP
8,Sant Pere de Riudebitlles,ROSA MARIA,ESTEVE ,NADAL,13-06-2015,ERC-AM
8,Sant Pere de Torelló,JORDI,FABREGA ,COLOMER,13-06-2015,EPS - AM
8,Sant Pere de Vilamajor,PAMELA,ISUS,SAURI,13-06-2015,ERC-AM
8,Sant Pol de Mar,MONTSERRAT,GARRIDO,ROMERA,13-06-2015,CiU
8,Sant Quintí de Mediona,POL,PAGES ,PONT,13-06-2015,ERC-AM
8,Sant Quirze de Besora,ROSA,VESTIT,VILLEGAS,13-06-2015,CiU
8,Sant Quirze del Vallès,ELISABETH,OLIVERAS,JORBA,13-06-2015,Junts-ERC-AM
8,Sant Quirze Safaja,ANNA,GUIXA,FISAS,13-06-2015,CiU
8,Sant Sadurní d'Anoia,JOSEP MARIA,RIBAS,FERRER,18-09-2017,ERC-AM
8,Sant Sadurní d'Osormort,ENRIC,RIERA,SANTAEULÀRIA,13-06-2015,CiU
8,Marganell,ANNA,GARCIA,VENTURA,13-06-2015,CiU
8,Santa Cecília de Voltregà,JOAN,SENMARTI,ESCARRA,13-06-2015,CiU
8,Santa Coloma de Cervelló,GERARD,SEGU,LOPEZ,13-06-2015,P-E
8,Santa Coloma de Gramenet,NÚRIA,PARLON,GIL,13-06-2015,PSC-CP
8,Santa Eugènia de Berga,ANNA,FRANQUESA,ROCA,13-06-2015,CiU
8,Santa Eulàlia de Riuprimer,ANGEL,TORRES,SANCHO,13-06-2015,IpR - AM
8,Santa Eulàlia de Ronçana,FRANCESC,BONET,NIETO,13-06-2015,POBLE UNIT
8,Santa Fe del Penedès,JORDI,RIUS,COSIALLS,13-06-2015,AISF-FIC
8,Santa Margarida de Montbui,TEODORO,ROMERO,HERNANDEZ,13-06-2015,PSC-CP
8,Santa Margarida i els Monjos,IMMACULADA,FERRET,RAVENTOS,13-06-2015,PSC-CP
8,Barberà del Vallès,SILVIA,FUSTER,ALAY,13-06-2015,P.C.P.B.
8,Santa Maria de Besora,CAMILO,ADAM,VILARRASA,13-06-2015,IpB
8,Santa Maria de Corcó,ALEX,MONTAÑA,RIFA,13-06-2015,AUD - ERC - AM
8,Santa Maria de Merlès,JOSEP,COSTA,GARET,13-06-2015,CiU
8,Santa Maria de Martorelles,JULIAN,TRAPERO,FRIAS,13-06-2015,ICV-EUIA-E
8,Santa Maria de Miralles,PERE,ARGELICH,PUJADÓ,13-06-2015,CiU
8,Santa Maria d'Oló,ENRIC,GÜELL,SABATA,13-06-2015,OLÓ SOM TOTS-ERC-AM
8,Santa Maria de Palautordera,JORDI,XENA,IBAÑEZ,13-06-2015,CiU
8,Santa Perpètua de Mogoda,ISABEL,GARCIA,RIPOLL,13-06-2015,ICV-E
8,Santa Susanna,JOAN,CAMPOLIER,MONTSANT,13-06-2015,A i S
8,Sant Vicenç de Castellet,JOAN,TORRES,PEREZ,13-06-2015,CiU
8,Sant Vicenç dels Horts,MARIA TERESA,AYMERICH,BOLTA,29-12-2015,JUNTSxSVH-ERC-AM
8,Sant Vicenç de Montalt,MIQUEL ANGEL,MARTINEZ,CAMARASA,13-06-2015,CiU
8,Sant Vicenç de Torelló,ERIC,SIBINA,MARQUEZ,13-06-2015,ERC - AM
8,Cerdanyola del Vallès,CARLOS,ESCOLA,SANCHEZ,13-06-2015,COMPROMISxC-CAV-PA
8,Sentmenat,MONTSERRAT,RUEDA,MIRALLES,28-10-2016,PSC-CP
8,Cercs,JESUS,CALDERER,PALAU,13-06-2015,CiU
8,Seva,XAVIER,RIEROLA ,ROVIRA,13-06-2015,ERC - AM
8,Sitges,MIQUEL,FORNS,FUSTE,13-06-2015,CiU
8,Sobremunt,ALBERT,GÜELL,VALLBONA,13-06-2015,IpS
8,Sora,JANNA,LOCHER,CASAS,13-06-2015,CiU
8,Subirats,PERE,PONS,VENDRELL,13-06-2015,CiU
8,Súria,JOSEP Mª,CANUDAS,COSTA,13-06-2015,CiU
8,Tavèrnoles,CARLES,BANUS,PUIGIVILA,13-06-2015,CiU
8,Tagamanent,LUIS IGNACIO,MARTINEZ,MURCIANO,13-06-2015,AT
8,Talamanca,JOSEP,TARIN,CANALES,13-06-2015,CiU
8,Taradell,LLUIS,VERDAGUER,VIVET,13-06-2015,CiU
8,Terrassa,ALFREDO,VEGA,LOPEZ,16-11-2017,PSC - CP
8,Tavertet,LURDES,ROVIRA,PLARROMANI,13-06-2015,CiU
8,Teià,ANDREU,BOSCH,RODOREDA,13-06-2015,CaT - ERC - AM
8,Tiana,ESTHER,PUJOL,MARTÍ,13-06-2015,PSC-CP
8,Tona,JOSEP,SALOM ,GES,13-06-2015,CIU
8,Tordera,JOAN CARLES,GARCIA,CAÑIZARES,13-06-2015,CiU
8,Torelló,SANTI,VIVET,SOLER,13-06-2015,CiU
8,"Torre de Claramunt, La",JAUME,RIBA,BAYO,13-06-2015,CiU
8,Torrelavit,RAMON,RIERA,BRUCH,13-06-2015,CiU
8,Torrelles de Foix,SERGI,VALLES,DOMINGO,25-02-2016,CiU
8,Torrelles de Llobregat,FERRAN,PUIG,VERDAGUER,13-06-2015,CAT Torrelles
8,Ullastrell,JOAN,BALLBE,HERRERO,13-06-2015,ERC-AM
8,Vacarisses,ANTONI,MASANA,UBACH,13-06-2015,ERC-AM
8,Vallbona d'Anoia,Mª ISABEL,FERRER,BOSCH,30-05-2016,PSC-CP
8,Vallcebre,LLUIS,CADENA,ANDREU,13-06-2015,CiU
8,Vallgorguina,JOAN,MORA,ALSINA,13-06-2015,CiU
8,Vallirana,EVA MARIA,MARTINEZ,MORALES,13-06-2015,PSC-CP
8,Vallromanes,DAVID,RICART,MIRO,13-06-2015,MxV- ERC - AM
8,Veciana,JORDI,SERVITJE,TURULL,13-06-2015,CiU
8,Vic,ANNA MARIA,ERRA,SOLA,13-06-2015,CiU
8,Vilada,MONTSERRAT,BADIA,PIQUE,13-06-2015,CP
8,Viladecavalls,CESCA,BERENGUER,PRIEGO,13-06-2015,CiU
8,Viladecans,CARLES,RUIZ,NOVELLA,13-06-2015,PSC-CP
8,Vilanova del Camí,NOEMÍ,TRUCHARTE,CERVERA,31-01-2017,PSC-CP
8,Vilanova de Sau,JOAN,RIERA,COMELLAS,13-06-2015,CP
8,Vilobí del Penedès,FRANCESC XAVIER,EDO,VARGAS,13-06-2015,VV-CP
8,Vilafranca del Penedès,PERE,REGULL ,RIBA,13-06-2015,CiU
8,Vilalba Sasserra,JOAN,PONS,FIORI,13-06-2015,CiU
8,Vilanova i la Geltrú,NEUS,LLOVERAS,MASSANA,13-06-2015,CiU
8,Viver i Serrateix,ISABEL,SERRA,MONTAÑA,13-06-2015,CiU
8,Rupit i Pruit,ALBERT,MARCE,PUJOL,13-06-2015,RUPIT i PRUIT - AM
8,Vilanova del Vallès,YOLANDA,LORENZO,GARCIA,13-06-2015,UpVV
8,Sant Julià de Cerdanyola,AGUSTI,ELIAS,CUNILL,13-06-2015,CERDANYOLA - AM
8,Badia del Vallès,EVA MARIA,MENOR,CANTADOR,13-06-2015,PSC-CP
8,"Palma de Cervelló, La",XAVIER,GONZALEZ,ALEMANY,13-06-2015,LPS-E
9,Abajas,ANGEL MARÍA,GARCÍA,GARCÍA,13-06-2015,PSOE
9,Adrada de Haza,ELENA,MIGUEL,BAJO,13-06-2015,P.S.O.E.
9,Aguas Cándidas,JUSTO,GARCÍA,BÁRCENA,13-06-2015,PP
9,Aguilar de Bureba,JOSÉ ABEL,VARGA,GÓMEZ,13-06-2015,PP
9,Albillos,JESUS ANGEL,SANTAMARIA,MARTINEZ,13-06-2015,PP
9,Alcocero de Mola,JUAN BAUTISTA,SAGREDO,ARCE,03-11-2015,PP
9,Alfoz de Bricia,JOSÉ LUIS,FERNÁNDEZ,MARTÍNEZ,13-06-2015,PCAS-TC-PACTO
9,Alfoz de Santa Gadea,RICARDO,MARTÍNEZ,RAYÓN,13-06-2015,P.P.
9,Altable,ANA,SANCHEZ,CARRIZO,13-06-2015,P.P.
9,"Altos, Los",JOSÉ ADOLFO,FERNÁNDEZ,BÁRCENA,13-06-2015,P.S.O.E.
9,Ameyugo,MARTIN,MADRID,TORRE,13-06-2015,P.P.
9,Anguix,MARIA TERESA,ARQUERO,GOMEZ,13-06-2015,P.S.O.E.
9,Aranda de Duero,RAQUEL,GONZALEZ,BENITO,13-06-2015,P.P.
9,Arandilla,FERNANDO,JUEZ,GONZALO,13-06-2015,P.S.O.E.
9,Arauzo de Miel,MARIA GLORIA,HERNANDO,PEÑA,13-06-2015,P.P.
9,Arauzo de Salce,FAUSTINO,PASCUAL,DELGADO,13-06-2015,P.P.
9,Arauzo de Torre,ARSENIO,GAYUBAS,REVILLA,13-06-2015,C's
9,Arcos,JESUS MARIA,SENDINO,PEDROSA,13-06-2015,PP
9,Arenillas de Riopisuerga,GUILLERMO,GIL,ORTIZ,13-06-2015,A.R.E.A.
9,Arija,PEDRO,SAIZ,PEÑA,13-06-2015,P.P.
9,Arlanzón,MARIA ELENA,GONZALEZ,DIAZ,13-06-2015,PSOE
9,Arraya de Oca,MARIA ASUNCION,VELASCO,NIÑO,13-06-2015,PSOE
9,Atapuerca,RAQUEL,TORRIENTES,BURGOS,13-06-2015,PP
9,"Ausines, Los",ESTEBAN,NAVARRO,MANSILLA,13-06-2015,P.P.
9,Avellanosa de Muñó,ENRIQUE MANUEL,ORTEGA,GARCIA,13-06-2015,P.S.O.E.
9,Bahabón de Esgueva,MARIA CARMEN,PALOMINO,MARTINEZ,13-06-2015,P.P.
9,"Balbases, Los",PEDRO MIGUEL,SOTO,CUESTA,13-06-2015,AILB
9,Baños de Valdearados,LORENZO,IZCARA,HERNANDO,13-06-2015,P.P.
9,Bañuelos de Bureba,JESÚS MARÍA,VIADAS,GARCÍA,13-06-2015,P.P.
9,Barbadillo de Herreros,ROBERTO,NEILA,GARCIA,13-06-2015,AIBDH
9,Barbadillo del Mercado,JOSE ANTONIO,SANCHO,HERAS,13-06-2015,P.S.O.E.
9,Barbadillo del Pez,JULIAN,HOYUELOS,QUINTANILLA,13-06-2015,P.P.
9,Barrio de Muñó,ANA ISABEL,DEL PRADO,AMOR,13-06-2015,PSOE
9,"Barrios de Bureba, Los",MANUEL,MATO,MATO,13-06-2015,P.P
9,Barrios de Colina,DAVID,LUCAS,ORTEGA,13-06-2015,PP
9,Basconcillos del Tozo,JOSE MARIA,RUIZ,VILLALOBOS,13-06-2015,PP
9,Bascuñana,RAUL,PERUJO,ALONSO,13-06-2015,PSOE
9,Belbimbre,JOSE ALBERTO,CARRILLO,LEZCANO,13-06-2015,PP
9,Belorado,LUIS JORGE,DEL BARCO,LOPEZ,13-06-2015,PP
9,Berberana,SUSANA,GUTIÉRREZ BARQUIN,TORRE,13-06-2015,P.P.
9,Berlangas de Roa,SILVIO,PASCUAL,CUEVAS,09-01-2016,PP
9,Berzosa de Bureba,TEODORO,QUECEDO,MARTÍNEZ,13-06-2015,P.P.
9,Bozoó,FRANCISCO JAVIER,ABAD,GARCIA,13-06-2015,P.P.
9,Brazacorta,ROBERTO,LOSADA,GARCIA,13-06-2015,P.S.O.E.
9,Briviesca,MARCOS,PEÑA,VARÓ,13-06-2015,ASAMBLEA BRIVIESCA
9,Bugedo,JUAN MANUEL,RAMOS,AVELLANEDA,13-06-2015,P.P.
9,Buniel,ROBERTO,ROQUE,GARCIA,13-06-2015,PP
9,Burgos,FRANCISCO JAVIER,LACALLE,LACALLE,13-06-2015,PP
9,Busto de Bureba,VICENTE AURELIO,FERNÁNDEZ,FERNÁNDEZ,13-06-2015,P.P.
9,Cabañes de Esgueva,NIEVES,LÁZARO,HIGUERO,09-01-2016,PP
9,Cabezón de la Sierra,JOSE PAULINO,ALONSO,MELCHOR,13-06-2015,P.P.
9,Cavia,MARIA ELENA,GONZALEZ,PAISAN,13-06-2015,PP
9,Caleruega,LIDIA,ARRIBAS,DELGADO,14-05-2016,C's
9,Campillo de Aranda,TEODORO,BARTOLOME,ANTON,13-06-2015,P.P.
9,Campolara,MARIA AMPARO,GARCIA,GARCIA,13-06-2015,P.S.O.E.
9,Canicosa de la Sierra,RAMIRO,IBAÑEZ,ABAD,13-06-2015,P.P.
9,Cantabrana,MARÍA CONSUELO,GARCÍA,BÁRCENA,13-06-2015,PSOE
9,Carazo,JESUS MARIA,PINILLA,CIBRIAN,13-06-2015,P.P.
9,Carcedo de Bureba,AGUSTÍN,GUTIERREZ,CONDE,13-06-2015,P.P.
9,Carcedo de Burgos,JOSE LUIS,ANTON,AUSIN,13-06-2015,PSOE
9,Cardeñadijo,MARIA DANIELA,GRIJALVO,PRECIADO,13-06-2015,PSOE
9,Cardeñajimeno,ALBERTO,IGLESIAS,RUIZ,13-06-2015,A.E.C.SM.
9,Cardeñuela Riopico,NICASIO,GOMEZ,RUIZ,13-06-2015,VOX
9,Carrias,EMILIO,VADILLO,CAMPOMAR,13-06-2015,PSOE
9,Cascajares de Bureba,RAFAEL,CORNEJO,QUINTANA,13-06-2015,P.P.
9,Cascajares de la Sierra,JUAN CARLOS,GUTIERREZ,PORTUGAL,13-06-2015,P.S.O.E.
9,Castellanos de Castro,LORENZO,SANTAMARIA,VELEZ,13-06-2015,PP
9,Castildelgado,JUAN ANTONIO,ERAÑA,ALONSO,13-06-2015,PP
9,Castil de Peones,GREGORIO,ORTEGA,MARTÍNEZ,13-06-2015,P.P.
9,Castrillo de la Reina,GALO,CONTRERAS,SANZ,13-06-2015,P.P.
9,Castrillo de la Vega,JUAN JOSE,GUTIERREZ,ROGERO,13-06-2015,P.P.
9,Castrillo del Val,JORGE,MINGUEZ,NUÑEZ,13-06-2015,PP
9,Castrillo de Riopisuerga,CARMELO,DEHESA,LOPEZ,13-06-2015,PP
9,Castrillo Matajudíos,LORENZO,RODRIGUEZ,PEREZ,13-06-2015,C'S
9,Castrojeriz,MARIA BEATRIZ,FRANCES,PEREZ,13-06-2015,PP
9,Cayuela,JOSE MARIA,GARCIA,ADRIAN,13-06-2015,P.P.
9,Cebrecos,ALBERTO,MERINO,ALONSO,13-06-2015,P.P.
9,Celada del Camino,MANUEL,REVILLA,MORAL,13-06-2015,PP
9,Cerezo de Río Tirón,RAUL,SOBRINO,GARRIDO,13-06-2015,PSOE
9,Cerratón de Juarros,PEDRO,MARINA,MONEO,13-06-2015,PP
9,Ciadoncha,JOSE LUIS,SANCHEZ,JIMENEZ,13-06-2015,P.P.
9,Cillaperlata,SATURNINO,GARCÍA,SALCEDO,13-06-2015,P.P.
9,Cilleruelo de Abajo,SONIA,ARAGON,ABAJO,13-06-2015,P.S.O.E.
9,Ciruelos de Cervera,ALFREDO,ALONSO,MARTÍNEZ,13-06-2015,AGRUPACION DE ELECTORES DE CIRUELOS DE CERVERA
9,Cogollos,OSCAR MARIANO,MARIJUAN,HERAS,13-06-2015,P.P.
9,Condado de Treviño,ELENA,RAMIREZ,IZQUIERDO,29-12-2016,C.D.C.
9,Contreras,DAVID,HORTIGÜELA,GUTIERREZ,13-06-2015,P.P.
9,Coruña del Conde,JOSE ANGEL,ESTEBAN,HERNANDO,13-06-2015,P.P.
9,Covarrubias,OSCAR,IZCARA,MORENO,13-06-2015,P.S.O.E.
9,Cubillo del Campo,JESUS,NAVARRO,MANERO,13-06-2015,P.P.
9,Cubo de Bureba,ROBERTO,CABEZÓN,MATEO,13-06-2015,P.P.
9,"Cueva de Roa, La",IGNACIO,ARRANZ,CABORNERO,13-06-2015,P.S.O.E.
9,Cuevas de San Clemente,ELOY MIGUEL,ALONSO,CALVO,13-06-2015,P.P.
9,Encío,JORGE,GONZALEZ,LA RED,13-06-2015,P.P.
9,Espinosa de Cervera,MARIA NIEVES,ESPEJA,NEBREDA,13-06-2015,P.P.
9,Espinosa del Camino,EPIFANIO,CALLEJA,BUSTO,13-06-2015,P.P.
9,Espinosa de los Monteros,JAVIER,FERNÁNDEZ GIL,VARONA,13-06-2015,C's
9,Estépar,JAIME,MARTINEZ,GONZALEZ,13-06-2015,PSOE
9,Fontioso,DAVID,GUTSENS,LIZARRETA,13-06-2015,P.P.
9,Frandovínez,ERNESTO,ESTEBAN,DIEZ,13-06-2015,AGRUPACION DE ELECTORES PUEBLO DE FRANDOVINEZ
9,Fresneda de la Sierra Tirón,LUIS MARIA,MONJA,MONJA,13-06-2015,P.S.O.E.
9,Fresneña,FELISA,BARTOLOME,IÑIGUEZ,13-06-2015,P.S.O.E.
9,Fresnillo de las Dueñas,GUSTAVO,GARCIA,GARCIA,13-06-2015,P.S.O.E.
9,Fresno de Río Tirón,SERGIO,MARIA,GARCIA,13-06-2015,P.P.
9,Fresno de Rodilla,FERNANDO,NUÑEZ,RUIZ,13-06-2015,P.P.
9,Frías,JOSÉ LUIS,GÓMEZ,ORTIZ,13-06-2015,PSOE
9,Fuentebureba,INDALECIO,SÁEZ,HERMOSILLA,13-06-2015,P.P.
9,Fuentecén,JUAN ANTONIO,MARTIN,GONZALEZ,13-06-2015,P.S.O.E.
9,Fuentelcésped,LUCIA,SORIA,TOBAR,27-04-2017,P.P.
9,Fuentelisendo,JESUS,MADRIGAL,SANZ,13-06-2015,P.P.
9,Fuentemolinos,SERGIO,MARTINEZ,SUALDEA,13-06-2015,P.P.
9,Fuentenebro,JOSE LUIS,PEREZ,PECHARROMAN,13-06-2015,P.S.O.E.
9,Fuentespina,MARIA JOSEFA,MATO,RAMIREZ,13-06-2015,P.S.O.E.
9,Galbarros,LUIS MIGUEL,CUESTA,SANTAMARÍA,13-06-2015,P.P.
9,"Gallega, La",FRANCISCO,PEÑAS,ANDRES,13-06-2015,P.P.
9,Grijalba,ENRIQUE,RUIZ,PALACIOS,13-06-2015,P.S.O.E.
9,Grisaleña,JOSE RAMÓN,HERMOSILLA,ALIENDE,13-06-2015,P.P.
9,Gumiel de Izán,JESUS,BRIONES,ONTORIA,13-06-2015,P.P.
9,Gumiel de Mercado,MANUEL,IZQUIERDO,TUDELA,13-06-2015,P.P.
9,Hacinas,JOSE ANGEL,JUAN,OLALLA,13-06-2015,PCAS-TC:PACTO
9,Haza,SEGUNDO,BENEITEZ,LLORENTE,13-06-2015,P.P.
9,Hontanas,LUIS MARIA,GARCIA,DIEZ,13-06-2015,P.P.
9,Hontangas,JOSE ANTONIO,FERNANDEZ,ROSUERO,13-06-2015,C's
9,Hontoria de la Cantera,RODRIGO,DÍEZ,ALCALDE,09-02-2017,HDLC
9,Hontoria del Pinar,FRANCISCO JAVIER,MATEO,OLALLA,13-06-2015,P.S.O.E.
9,Hontoria de Valdearados,BENJAMIN,MARTINEZ,DOMINGO,13-06-2015,P.P.
9,"Hormazas, Las",JOSE,GONZALEZ,ORTEGA,13-06-2015,PP
9,Hornillos del Camino,PEDRO,MAYOR,GIL,13-06-2015,UPYD
9,"Horra, La",JESUS JAVIER,ASENJO,CUESTA,13-06-2015,P.S.O.E.
9,Hortigüela,JUAN,MARTIN,MARCOS,13-06-2015,P.P.
9,Hoyales de Roa,JESUS,URSA,SANTODOMINGO,13-10-2017,P.P.
9,Huérmeces,JOSE CARLOS,MARTINEZ,GONZALEZ,13-06-2015,P.S.O.E.
9,Huerta de Arriba,JUAN ANTONIO,BLANCO,GUTIERREZ,13-06-2015,P.S.O.E.
9,Huerta de Rey,ANTONIO,MUÑOZ,CAMARA,13-06-2015,P.P.
9,Humada,SATURNINO,ORTEGA,GARCIA,13-06-2015,P.P.
9,Hurones,JOSE ANTONIO,IBEAS,IBEAS,17-10-2015,P.S.O.E.
9,Ibeas de Juarros,JESUS LORENZO,DE LA FUENTE,SALINAS,13-06-2015,AMI POR IBEAS
9,Ibrillos,AGUSTIN,CORRAL,JIMENEZ,13-06-2015,P.S.O.E.
9,Iglesiarrubia,FELISA,LÓPEZ,MERINERO,13-06-2015,P.P.
9,Iglesias,GEMINIANO,BURGOS,MARIN,13-06-2015,A.L.I.
9,Isar,JOSE LUIS,PARDO,GARCIA,13-06-2015,PSOE
9,Itero del Castillo,SALVADOR,MARTINEZ,MARTINEZ,13-06-2015,P.P.
9,Jaramillo de la Fuente,SIMON,BERNABE,GARCIA,13-06-2015,P.P.
9,Jaramillo Quemado,DAVID,SEBASTIAN,CASTRILLO,13-06-2015,P.P.
9,Junta de Traslaloma,MARÍA AMPARO,SALINAS,FERNÁNDEZ,13-06-2015,I.M.C.
9,Junta de Villalba de Losa,JOSÉ,LOSA,ORIVE,13-06-2015,P.S.O.E.
9,Jurisdicción de Lara,JOSE MARIA,VICARIO,GARCIA,13-06-2015,P.P.
9,Jurisdicción de San Zadornil,LUCIO,BODEGA,SALAZAR,13-06-2015,P.P.
9,Lerma,CELIA,IZQUIERDO,ARROYO,13-06-2015,IPL
9,Llano de Bureba,MARTÍN,DÍEZ,HOYO,13-06-2015,P.P.
9,Madrigal del Monte,ROBERTO ABILIO,MORAL,ORTEGA,13-06-2015,P.S.O.E.
9,Madrigalejo del Monte,JUAN CARLOS,RAMOS,DIEZ,13-06-2015,P.P.
9,Mahamud,CRISTINA,PALACIOS,MARTINEZ,15-06-2015,P.S.O.E.
9,Mambrilla de Castrejón,ANA ISABEL,PALOMINO,ESGUEVA,13-06-2015,A.V.M.
9,Mambrillas de Lara,JESUS,IBAÑEZ,SANTAMARÍA,13-06-2015,P.S.O.E.
9,Mamolar,ISIDRO,BARTOLOME,PEÑA,13-06-2015,P.P.
9,Manciles,MANUEL,TAPIA,SANTAMARIA,13-06-2015,P.P.
9,Mazuela,JOSE ANDRES,VILLANUEVA,DIEZ,13-06-2015,P.P.
9,Mecerreyes,JULIAN,VICARIO,ALONSO,13-06-2015,P.P.
9,Medina de Pomar,ISAAC,ANGULO,GUTIÉRREZ,13-06-2015,P.S.O.E.
9,Melgar de Fernamental,JOSE ANTONIO,DE OLMO,FERNANDEZ,13-06-2015,PCAS-TC
9,Merindad de Cuesta-Urria,ALFREDO,BELTRÁN,GÓMEZ,13-06-2015,P.P.
9,Merindad de Montija,FLORENCIO,MARTÍNEZ,LÓPEZ,13-06-2015,P.P.
9,Merindad de Sotoscueva,JOSÉ LUIS,AZCONA,HOYO,13-06-2015,P.P.
9,Merindad de Valdeporres,BELISARIO,PEÑA,IGLESIAS,13-06-2015,P.P.
9,Merindad de Valdivielso,JESUS,ARCE,GARMILLA,06-04-2018,P.S.O.E.
9,Milagros,PEDRO LUIS,MIGUEL,GIL,13-06-2015,P.S.O.E.
9,Miranda de Ebro,MARIA AITANA,HERNANDO,RUIZ,13-06-2015,P.S.O.E.
9,Miraveche,FRANCISCO JAVIER,RUIZ,HERMOSILLA,13-06-2015,P.P.
9,Modúbar de la Emparedada,RAFAEL,TEMIÑO,CABIA,13-06-2015,COALICION INDEPENDIENTE DE MODUBAR Y COJOBAR
9,Monasterio de la Sierra,JOSE LUIS,MARIA,MARIA,13-06-2015,P.P.
9,Monasterio de Rodilla,ANTONIO JOSÉ,IBEAS,SÁIZ,13-06-2015,P.P.
9,Moncalvillo,JUAN ANGEL,ELVIRA,BENITO,13-06-2015,VOX
9,Monterrubio de la Demanda,FELIX,CAMARERO,MORAL,13-06-2015,P.S.O.E.
9,Montorio,DONATO,RODERO,PASCUAL,13-06-2015,P.P.
9,Moradillo de Roa,FRANCISCO JAVIER,ARROYO,RINCON,13-06-2015,P.P.
9,Nava de Roa,CESAR,GARCIA,APARICIO,13-06-2015,P.P.
9,Navas de Bureba,GUSTAVO,LÓPEZ,PALMA,13-06-2015,P.P.
9,Nebreda,PEDRO,MARTÍN,BARBERO,13-06-2015,P.P.
9,Neila,MAXIMO,RUBIO,GARCIA,13-06-2015,P.P.
9,Olmedillo de Roa,MARIA ISABEL,GARCIA,RICO,13-06-2015,P.P.
9,Olmillos de Muñó,VICTORIANO,MINGUEZ,HERREROS,13-06-2015,P.P.
9,Oña,ARTURO LUIS,PÉREZ,LÓPEZ,13-06-2015,PSOE
9,Oquillas,ANGEL,GUERRA,GARCIA,13-06-2015,P.P.
9,Orbaneja Riopico,JESUS,MANRIQUE,MERINO,13-06-2015,P.P.
9,Padilla de Abajo,IGNACIO,GRAJAL,MARTIN,13-06-2015,P.S.O.E.
9,Padilla de Arriba,JUAN ANDRES,GARCIA,GUTIERREZ,13-06-2015,AGRUPACION DE ELECTORES DE PADILLA DE ARRIBA
9,Padrones de Bureba,MIGUEL ÁNGEL,GARCÍA,ALONSO,13-06-2015,PSOE
9,Palacios de la Sierra,ESTIBALIZ,LLORENTE,BASTERRIKA,13-06-2015,P.P.
9,Palacios de Riopisuerga,RODRIGO,RODRIGUEZ,ORTEGA,13-06-2015,P.P.
9,Palazuelos de la Sierra,JUAN JOSE,DIEZ,AUSIN,13-06-2015,P.P.
9,Palazuelos de Muñó,FRANCISCO JAVIER,LEZCANO,MUÑOZ,13-06-2015,PSOE
9,Pampliega,PEDRO,OMA,NKOMI,13-06-2015,PSOE
9,Pancorbo,CARLOS,ORTIZ,CAÑO,13-06-2015,C's
9,Pardilla,JOSE MARIA,PARDILLA,GARDON,13-06-2015,P.P.
9,Partido de la Sierra en Tobalina,LUIS MARÍA,GÓMEZ,ARNAIZ,13-06-2015,P.P.
9,Pedrosa de Duero,JAIME JUAN,ALONSO,RUIZ,13-06-2015,P.P.
9,Pedrosa del Páramo,ENRIQUE,DE DIEGO,RUIZ,13-06-2015,PP
9,Pedrosa del Príncipe,VICTOR,ESCRIBANO,REINOSA,13-06-2015,PP
9,Pedrosa de Río Úrbel,OSCAR,ALONSO,GONZALEZ,13-06-2015,PP
9,Peñaranda de Duero,JOSE,CABALLERO,BARNES,13-06-2015,C's
9,Peral de Arlanza,JOAQUÍN,ESTRELLA,DEL CURA,13-06-2015,P.P.
9,Piérnigas,VICENTE,DÍEZ,ARNÁIZ,13-06-2015,P.P.
9,Pineda de la Sierra,SANTIAGO,ROJO,GUTIERREZ,13-06-2015,PP
9,Pineda Trasmonte,BASILIDES,NUÑEZ,ANGULO,13-06-2015,P.P.
9,Pinilla de los Barruecos,JOSE RUBENS,MAMOLAR,CAMARA,13-06-2015,PCAS-TC:PACTO
9,Pinilla de los Moros,JUAN ANTONIO,REDONDO,ANDRES,13-06-2015,P.P.
9,Pinilla Trasmonte,RAMÓN,ARRIBAS,ARRIBAS,09-01-2016,C´S
9,Poza de la Sal,JOSÉ TOMÁS,LÓPEZ,ORTEGA,13-06-2015,P.S.O.E.
9,Prádanos de Bureba,JUAN RICARDO,HERNANDO,LÓPEZ,13-06-2015,P.P.
9,Pradoluengo,ANTONIO MIGUEL,ARAUZO,GONZALEZ,13-06-2015,PSOE
9,Presencio,MARIO,ORTEGA,PARDO,13-06-2015,P.P.
9,"Puebla de Arganzón, La",ROBERTO,ORTIZ,URBINA,13-06-2015,AINP
9,Puentedura,GONZALO JAVIER,MORAL,ROMAN,13-06-2015,P.S.O.E.
9,Quemada,FRANCISCO JAVIER,NUÑEZ,MARTINEZ,13-06-2015,P.P.
9,Quintanabureba,JOSÉ MIGUEL,MARTÍNEZ,ORTEGA,13-06-2015,P.P.
9,Quintana del Pidio,JESUS ANTONIO,MARIN,HERNANDO,13-06-2015,P.P.
9,Quintanaélez,ANA VICTORIA,GONZÁLEZ,PALMA,13-06-2015,P.P.
9,Quintanaortuño,MARIA PURIFICACION,RUEDA,MARTINEZ,13-06-2015,PSOE
